ID,Lat,Long,ListPrice,SaleYear,Bathroom,Bedroom,BuiltYear,BuildDecade,MajorRenov,FinishSqFt,LotSqFt,MSA,City,HighSchool,SalePrice
39927790,41.165758,-74.76944,195000,2014,1,3,NA,UNKNOWN,NONE,1091,11325,New York City,Branchville,High Point Regional High School,282922.32336752693
39930813,41.014089,-74.846276,285000,2014,2,3,2002,2000,NONE,1409.5,7601,New York City,Fredon,Kittatinny Reg High School,312584.5603944959
40007009,40.695095,-74.226829,189000,2013,2,4,1955,1950,NONE,1736,3571,New York City,Hillside,NONE,292072.8145677153
40009142,40.682468,-74.294087,485000,2014,3,3,1965,1960,NONE,1890,7405,New York City,Kenilworth,David Brearley High School,428454.1283822243
40016827,40.639388,-74.278441,212000,2014,2,0,NA,UNKNOWN,NONE,850,6842.5,New York City,Linden,NONE,292039.05012961634
39935390,41.103035,-74.531994,349999,2013,2.5,4,1994,1990,NONE,2500,16978.7352,New York City,Hardyston,NONE,378116.42902213504
39936984,41.091492,-74.537341,199000,2014,1,2,1950,1950,NONE,837.5,6642.5,New York City,Hardyston,NONE,278420.3547507795
39937657,40.918516,-74.665259,185000,2014,1,3,1945,1940,NONE,1153.5,6032.5,New York City,Hopatcong,Hopatcong High School,282922.32336752693
39940831,40.953205,-74.641129,515000,2013,2.5,4,1945,1940,NONE,1782,6969.5,New York City,Hopatcong,Hopatcong High School,450421.49290109274
40017836,40.630548,-74.268296,249900,2013,1,3,1944,1940,2011,1102,3920,New York City,Linden,NONE,296428.46285855887
40018720,40.628954,-74.277378,264900,2013,2,2,1954,1950,NONE,1351,6098,New York City,Linden,NONE,300463.43226017366
40018803,40.627971,-74.274348,284900,2013,2,3,1953,1950,NONE,1275,4791,New York City,Linden,NONE,309091.9294198168
40022565,40.68807,-74.345837,775000,2013,3,4,1960,1960,NONE,2158,16978.7352,New York City,Mountainside,NONE,697315.2536386019
40037110,40.602159,-74.296509,249000,2013,1,3,1955,1950,NONE,989.5,5662,New York City,Rahway,NONE,295741.0747052658
40040067,40.617047,-74.280548,125000,2014,1,2,1935,1930,NONE,863,3049,New York City,Rahway,NONE,273793.8456651847
40046262,40.652475,-74.265393,195000,2014,2,3,1960,1960,NONE,1765,12632,New York City,Roselle,NONE,291793.5785027189
40046273,40.651387,-74.267619,159900,2013,3,4,NA,UNKNOWN,2012,2387,6600,New York City,Roselle,NONE,318947.0382349949
39941478,40.935905,-74.677306,152000,2014,1,2,1949,1940,NONE,865,6098,New York City,Hopatcong,Hopatcong High School,274952.42466658214
39941826,40.934124,-74.668813,150000,2013,1,2,NA,UNKNOWN,NONE,952,7681,New York City,Hopatcong,Hopatcong High School,274952.42466658214
39945814,41.055985,-74.755838,274900,2015,2,6,1820,1820,NONE,2052.5,5227,New York City,Newton,Newton High School,316304.0219264098
39946778,41.041897,-74.750476,197500,2013,2,3,1973,1970,NONE,1278,9583,New York City,Newton,Newton High School,286786.8164334876
40064504,40.718627,-74.387398,725000,2013,3,4,1959,1950,2001,2692,12196,New York City,Summit,NONE,712268.8826117939
40065592,40.716749,-74.353957,840000,2014,3,5,1900,1900,NONE,2500,6969,New York City,Summit,NONE,767313.2928805894
40068960,40.681213,-74.228482,399900,2013,2.5,3,1994,1990,NONE,2200,6098,New York City,Union,NONE,390230.9610819981
40073289,40.701719,-74.251085,438000,2015,2.5,3,1992,1990,NONE,1781,6751.5,New York City,Union,NONE,394678.38270125305
40073398,40.711203,-74.24724,149000,2014,2.5,0,1987,1980,NONE,1400,5455,New York City,Union,NONE,281803.4978428219
40073793,40.703871,-74.258703,259000,2014,1.5,3,1964,1960,NONE,1277,8507,New York City,Union,NONE,302458.2647170011
39950112,41.016419,-74.624545,267900,2014,1.5,3,1968,1960,NONE,1612.5,16978.7352,New York City,Sparta,NONE,305476.73253545875
39953102,41.0107,-74.681854,339990,2014,2,3,1976,1970,NONE,2340,13939,New York City,Sparta,Kittatinny Reg High School,354655.4151146014
53392481,41.170092,-74.003719,499000,2013,3,4,1962,1960,2010,2194,16978.7352,New York City,New City,NONE,443887.7757579395
39956265,41.110975,-74.875285,229000,2014,2,3,1978,1970,2010,1778.5,14810,New York City,Stillwater,Kittatinny Reg High School,303595.31010186364
39956750,41.038812,-74.898668,135000,2014,1,3,1950,1950,2011,1050,12001,New York City,Stillwater,Kittatinny Reg High School,278295.81428193214
39963993,41.177347,-74.523511,195000,2014,2,3,1995,1990,NONE,1380,6321.5,New York City,Vernon Township,NONE,286786.8164334876
53394695,41.159868,-73.985389,261900,2014,2.5,2,1972,1970,2013,1316,7452.5,New York City,New City,NONE,320909.9158081022
39965463,41.16467,-74.459346,139900,2013,2,3,1950,1950,NONE,1365,6424,New York City,Highland Lake,NONE,280623.07859263814
53402437,41.128669,-73.99028,395000,2014,2,3,1935,1930,NONE,1211,16978.7352,New York City,New City,NONE,386700.855600131
52676434,39.965435,-74.26089,116900,2014,1,2,NA,UNKNOWN,NONE,1124,7814,New York City,Holiday City-Berkeley,Central Regional High School,268940.9309307106
52677084,39.943215,-74.243047,189750,2013,2,2,1992,1990,NONE,1545,6555.5,New York City,Holiday Heights,Central Regional High School,278012.4914287048
52679199,40.082457,-74.126856,129900,2012,1,2,1973,1970,2014,960,6534,New York City,Brick,NONE,274627.8392993778
52682480,40.145751,-74.38747,499900,2013,3,4,1999,1990,NONE,3127,16978.7352,New York City,Jackson,NONE,460694.1448153236
52683521,40.092688,-74.254273,349000,2015,2.5,5,2001,2000,NONE,2504,2905,New York City,Lakewood Township,NONE,385965.9326210271
52684723,40.057772,-74.242802,272000,2014,2,2,1998,1990,NONE,2021,5096,New York City,Lakewood Township,NONE,308972.2910605385
53425672,41.089021,-74.050624,449900,2013,3,4,1974,1970,NONE,2534,8123.5,New York City,Chestnut Ridge,Spring Valley High School,453384.4386997393
53431222,41.14408,-74.072813,475000,2012,2.5,4,1966,1960,NONE,2100,16978.7352,New York City,Viola,Ramapo High School,422955.7721570864
52687895,40.080294,-74.074154,269000,2013,1,2,1974,1970,NONE,1080,6751.5,New York City,Point Pleasant,NONE,298970.16158366075
52689555,39.580755,-74.332651,154900,2014,1,2,1960,1960,NONE,744,5227,New York City,Tuckerton,Pinelands Reg High School,269412.12177881494
39974455,40.691073,-74.389128,699000,2014,2.5,5,1958,1950,NONE,2625,13068,New York City,New Providence,NONE,710558.1259489246
39974976,40.687011,-74.389981,699000,2014,3,4,1962,1960,2005,2734,14985,New York City,New Providence,NONE,712268.8826117939
52892139,40.823594,-74.131609,339900,2014,3,2,2001,2000,NONE,1450,7557.5,New York City,Clifton,NONE,341105.084701862
52897165,40.947653,-74.122705,589900,2013,2.5,4,1956,1950,NONE,1696,13068,New York City,Fair Lawn,Fair Lawn High School,597889.8019314277
52906308,41.05919,-74.127289,449999,2014,1.5,3,1950,1950,2013,1764,10454,New York City,Ramsey,NONE,397458.468871839
52910279,40.822105,-74.113435,479999,2013,1.5,5,1925,1920,NONE,1509.5,6534,New York City,Rutherford,NONE,409347.08512199385
39989381,40.645932,-74.211819,279900,2014,4,5,NA,UNKNOWN,NONE,2824,3484,New York City,Elizabeth,Elizabeth High School,368396.97434655635
39991609,40.657992,-74.218065,235000,2009,2,6,NA,UNKNOWN,NONE,2426,8829,New York City,Elizabeth,Elizabeth High School,320138.1093750505
52962469,40.737522,-74.032658,599000,2013,2,2,1999,1990,NONE,1069,1069,New York City,Hoboken,NONE,600178.1337748353
53726315,40.655353,-74.639017,299000,2014,2,2,1990,1990,NONE,964,435,New York City,Bedminster,NONE,311809.0105968142
53726567,40.671546,-74.560805,988000,2013,2.5,4,2000,2000,2013,3401,8276,New York City,Bernards Township,NONE,935341.8860004465
40000193,40.642073,-74.397617,369000,2014,2,2,1953,1950,NONE,1255,6533.5,New York City,Fanwood,NONE,358579.2180933864
40008427,40.678851,-74.222667,334900,2014,2,0,1956,1950,NONE,908,7801,New York City,Hillside,NONE,331116.5109520639
55496978,40.818499,-74.139702,359900,2013,3.5,2,2001,2000,NONE,1800,8276,New York City,Nutley,NONE,365553.40166043135
40014553,40.63834,-74.260188,219700,2013,1,3,1940,1940,2013,1147,9178.5,New York City,Linden,NONE,294213.7544356577
55547511,40.330654,-74.44791,364900,2013,3,3,1998,1990,NONE,1699,7557,New York City,Monroe Township,Monroe Twp High School,378147.86179821426
55547900,40.328413,-74.475217,152000,2014,2,2,1980,1980,NONE,1182,5108.5,New York City,Rossmoor,Monroe Twp High School,274908.03604395175
55548837,40.443041,-74.508077,227500,2013,2.5,2,1988,1980,NONE,1186,8712,New York City,North Brunswick,NONE,293305.7873445832
55549869,40.401769,-74.266603,559900,2014,2.5,4,1999,1990,2010,2478,9975,New York City,Old Bridge Township,NONE,580248.5148333407
55551555,40.324268,-74.555619,179900,2013,2,2,1985,1980,NONE,1029,5259,New York City,Plainsboro Township,NONE,276633.37391573086
55551713,40.318352,-74.579601,950000,2014,4,4,1999,1990,NONE,3770,16978.7352,New York City,Plainsboro Township,NONE,975222.3100910825
55552023,40.329818,-74.613158,659000,2014,2.5,4,1999,1990,NONE,2500,7840,New York City,Plainsboro Township,NONE,658010.3007434246
55558715,41.010757,-74.360725,349900,2014,2.5,2,2001,2000,NONE,1288,5227,New York City,Butler,Butler High School,354094.9329570556
55559403,40.785065,-74.69121,399000,2014,3,3,1952,1950,NONE,1,16978.7352,New York City,Chester Township,NONE,388396.5604027355
40046908,40.65776,-74.276655,260000,2014,2,6,NA,UNKNOWN,NONE,2411.5,3484,New York City,Roselle,NONE,324355.26655637077
55563625,40.854911,-74.410423,515000,2014,3,3,2002,2000,NONE,1892,2613,New York City,Parsippany-Troy Hills Township,NONE,447694.84364148846
55565137,40.898229,-74.535821,335000,2014,2.5,4,1957,1950,NONE,2159.5,8276,New York City,Dover,NONE,344928.4690129122
55565831,40.913605,-74.543268,149000,2014,1,1,2000,2000,NONE,820,5227,New York City,Rockaway Township,Harrison High School,277105.85744994396
55565993,40.912127,-74.541748,219900,2013,2,2,2001,2000,NONE,1364,6346.5,New York City,Rockaway Township,NONE,294879.87106627115
55566725,40.929643,-74.512092,439900,2013,2,3,1954,1950,2010,1552,10454,New York City,Rockaway Township,NONE,389280.6360790035
55567219,40.919553,-74.520067,539000,2014,3,3,1962,1960,2001,2052,16978.7352,New York City,Rockaway Township,NONE,446520.03430578625
55567706,40.914406,-74.505328,299900,2013,2,4,1962,1960,NONE,1882,9147,New York City,Rockaway Township,NONE,317639.2644351197
40050454,40.66386,-74.257169,199900,2014,2,3,NA,UNKNOWN,NONE,1373,6724.5,New York City,Roselle Park,NONE,285249.5876782329
40054110,40.669633,-74.381418,578000,2014,3,4,1968,1960,NONE,2841,12632,New York City,Scotch Plains,NONE,588582.5489555952
55677994,40.357837,-74.048333,599000,2010,3,3,2001,2000,NONE,1799,9517,New York City,Fair Haven,NONE,588068.6659072033
55679315,40.214347,-74.080147,365900,2013,2,2,2002,2000,NONE,1742,6969,New York City,Neptune,NONE,365842.734211398
52402172,40.980157,-74.34378,950000,2014,5,5,1999,1990,NONE,3799.53315,16978.7352,New York City,Kinnelon,Kinnelon High School,981598.9688997966
52404331,40.878297,-74.465341,399900,2013,3,4,1955,1950,NONE,2604.5,13939,New York City,Parsippany-Troy Hills Township,NONE,417479.81656095886
40055551,40.640738,-74.366202,450000,2014,2,4,NA,UNKNOWN,NONE,1678,5968,New York City,Scotch Plains,NONE,392661.87284320185
40057116,40.619405,-74.334677,299000,2013,3,2,1983,1980,NONE,1714.5,6969,New York City,Scotch Plains,NONE,326033.80977914034
52631922,40.79702,-74.357424,655000,2013,3.5,3,2002,2000,NONE,2126,9757,New York City,Livingston,NONE,648712.7932267253
40079252,40.699944,-74.271815,260000,2013,2,3,1940,1940,NONE,1481.5,3253,New York City,Union,NONE,306197.76926138415
40081305,40.712774,-74.285297,299000,2014,2,4,1950,1950,NONE,1554.5,4791,New York City,Union,NONE,314041.9583726305
40085459,40.653876,-74.363219,579000,2013,2.5,4,1928,1920,NONE,1991.5,5662,New York City,Westfield,NONE,546329.0345289077
40088122,40.640767,-74.359979,480000,2008,3,3,1928,1920,2006,1400,8880,New York City,Westfield,NONE,419107.8495635906
52635586,40.728562,-74.26328,569000,2014,1.5,4,1927,1920,NONE,1393.5,4100,New York City,Maplewood,NONE,529879.3620614883
40091363,40.639441,-74.339636,999000,2014,3,4,1986,1980,NONE,2353.5,10715,New York City,Westfield,NONE,912634.6755745715
55732206,40.79824,-73.81648,658800,2014,2.5,3,1999,1990,NONE,2023,5444.5,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,648348.8756729091
52679140,40.08472,-74.135271,249000,2014,2,3,1980,1980,NONE,1528,8894,New York City,Brick,NONE,296672.4095745085
52681710,39.703154,-74.134665,179900,2013,1.5,3,1985,1980,NONE,950,6004.5,New York City,Harvey Cedars,Southern Reg High School,276996.7851733822
52685155,40.043454,-74.163358,325000,2014,2,3,1998,1990,NONE,1900,10890,New York City,Lakewood Township,NONE,337148.59885562956
52894276,40.876881,-74.028371,295900,2013,3,3,1900,1900,NONE,1903.5,6751,New York City,Bogota,NONE,343066.8028926296
53352184,40.411036,-74.036727,395000,2014,2.5,4,1979,1970,NONE,2344,7840,New York City,Atlantic Highlands,NONE,394719.5487236312
52902301,41.088901,-74.133691,674900,2014,2.5,4,NA,UNKNOWN,NONE,2262,7840,New York City,Mahwah,NONE,643571.0403206956
52909158,40.985033,-74.086437,6.00E+05,2014,2,3,NA,UNKNOWN,NONE,1509,7513.5,New York City,Ridgewood,NONE,590370.5634949491
52911783,40.887238,-74.030017,399000,2014,2,4,1900,1900,NONE,1356,5000,New York City,Teaneck,NONE,386980.09166512743
52913485,41.011682,-74.108661,485000,2014,2.5,4,1900,1900,NONE,2061,7405,New York City,Waldwick,NONE,423318.3048721184
52917563,41.411539,-73.688357,709000,2014,3,4,2001,2000,NONE,3799.53315,16978.7352,New York City,Carmel Hamlet,NONE,731618.7729263805
52966340,41.222625,-74.493745,446000,2014,3.5,4,2000,2000,NONE,3799.53315,16978.7352,New York City,Vernon Township,NONE,455984.4605523651
52406412,40.866531,-74.690977,299000,2014,3,4,1972,1970,NONE,2730.5,16978.7352,New York City,Roxbury Township,NONE,352900.39012612303
52632442,40.739535,-74.284032,790000,2014,2.5,5,1926,1920,2013,3706,16978.7352,New York City,Maplewood,NONE,721483.1206296787
52634668,40.734847,-74.257903,519000,2014,1.5,3,1931,1930,NONE,1214.5,4791,New York City,Maplewood,NONE,429233.65997936844
52674771,39.762714,-74.229203,299999,2014,3,4,2001,2000,NONE,2242,7074,New York City,Barnegat Township,NONE,339230.5629119839
52674942,39.745444,-74.212702,183900,2014,1,2,1767,1760,NONE,1074,16978.7352,New York City,Barnegat Township,NONE,271824.84780388715
52676406,39.963783,-74.258161,138500,2014,2,2,1971,1970,NONE,1277.5,5605,New York City,Holiday City-Berkeley,Central Regional High School,271466.22580535396
53401247,41.134789,-73.999721,419900,2014,2,4,1932,1930,NONE,1946,11325,New York City,New City,NONE,389772.99482982437
53406718,41.114247,-74.023805,249900,2014,1,1,1987,1980,NONE,1317,5831,New York City,Nanuet,Spring Valley High School,311215.3904360661
53412884,41.092046,-74.020073,345000,2014,2,2,1960,1960,NONE,1280,14810,New York City,Nanuet,Nanuet Senior High School,364089.89502639405
52680984,39.949935,-74.145807,189000,2013,1,2,NA,UNKNOWN,NONE,883,5270,New York City,Toms River,NONE,272880.0518630123
55091776,40.746319,-73.215452,449999,2015,3.5,4,2001,2000,2012,2677,10019,New York City,Islip,NONE,467043.09546434716
52683023,39.847323,-74.18337,259000,2014,2,3,2002,2000,NONE,1630,7927.5,New York City,Lacey,NONE,305718.26881516475
52686325,39.563034,-74.365125,289000,2013,2,3,NA,UNKNOWN,NONE,2000,70,New York City,Mystic Islands,Pinelands Reg High School,309068.68913229485
52687082,39.934567,-74.347466,274900,2014,2,2,2001,2000,NONE,1883,8581,New York City,Manchester,NONE,307407.54145220225
53420799,41.108329,-74.146566,210000,2014,2,3,1968,1960,NONE,1476,3049,New York City,Suffern,NONE,297991.31509795267
58410575,41.322468,-73.913713,275000,2014,1,3,1973,1970,NONE,1940,9583,New York City,Cortlandt Manor,NONE,329498.27450608654
58410709,41.317535,-73.899871,310000,2014,2,3,NA,UNKNOWN,NONE,1404,9735,New York City,Cortlandt Manor,NONE,350838.9616093836
58412076,41.309746,-73.907107,289000,2014,1.5,3,1990,1990,NONE,1380,1093,New York City,Cortlandt Manor,NONE,327212.88764546876
53427682,41.131154,-74.119559,350000,2014,2.5,4,1965,1960,NONE,2356,16978.7352,New York City,Montebello,NONE,377712.1134311455
53428092,41.120514,-74.098921,350000,2014,3,3,1960,1960,2010,1656,16978.7352,New York City,Montebello,NONE,369826.8524218281
52893432,40.990192,-74.272422,699000,2014,3.5,4,1960,1960,NONE,2860,9356,New York City,Wayne,NONE,729628.143419093
52894997,40.960682,-73.942299,935000,2013,3.5,5,1996,1990,NONE,3044,16978.7352,New York City,Closter,NONE,800674.4323832503
58423762,41.313139,-73.835364,389000,2013,3,3,1970,1970,NONE,2028,16978.7352,New York City,Lake Mohegan,NONE,409686.3167855316
58426991,41.32432,-73.786235,389900,2013,1.5,3,1962,1960,NONE,1755,16978.7352,New York City,Jefferson Valley-Yorktown,NONE,390926.73863758467
58429243,41.292067,-73.781934,675000,2013,2.5,4,1993,1990,NONE,2493,16978.7352,New York City,Yorktown Heights,NONE,652675.9193587368
52902342,41.085223,-74.129379,277000,2009,1,2,1991,1990,NONE,800,435,New York City,Mahwah,NONE,308636.9930143237
52908201,40.987602,-74.110022,560000,2014,2,4,1950,1950,NONE,1440,13939,New York City,Ridgewood,NONE,542865.2436824564
53727579,40.453982,-74.527801,280000,2013,2.5,2,1998,1990,NONE,1580,1742,New York City,Franklin Township,NONE,307776.45455579244
53727913,40.504392,-74.488664,269000,2013,3,3,1961,1960,NONE,1762,5531.5,New York City,Somerset,NONE,323172.7914918621
52908249,40.985937,-74.101669,649000,2013,2.5,3,1940,1940,NONE,1925.5,9583,New York City,Ridgewood,NONE,646613.6967199366
52909875,40.827024,-74.110218,419900,2010,2,2,NA,UNKNOWN,NONE,1160,7143.5,New York City,Rutherford,NONE,370626.511103839
52913849,41.008447,-74.103052,449000,2013,3,4,1950,1950,NONE,2089,5662,New York City,Waldwick,NONE,426205.3748176443
52914829,40.991816,-74.156829,839900,2015,2.5,4,2002,2000,NONE,2738,9900,New York City,Wyckoff,NONE,773658.8195256601
58577103,40.60407,-74.11939,315000,2013,2,2,1997,1990,NONE,1050,2003,New York City,New York,Queens High School Of Teaching Liberal Arts And Sc,338194.3264464028
52403364,40.901229,-74.37048,368000,2014,2.5,2,1996,1990,NONE,1706,4356,New York City,Montville,NONE,364024.0940533038
52406715,40.81469,-74.777524,760000,2013,4,5,1998,1990,NONE,3799.53315,16978.7352,New York City,Long Valley,NONE,745295.5922375515
52632016,40.796284,-74.357885,815000,2014,3,3,2000,2000,NONE,2118,10100,New York City,Livingston,NONE,736953.0117572092
52634230,40.727862,-74.271912,768000,2013,3.5,4,1928,1920,NONE,3584,15246,New York City,Maplewood,NONE,738795.9729313222
